case,cores,status,seconds,single,makespan,speedup,added_copy_bytes,used_cores,official_evaluations,selected,plan,error
case_058,3,ok,12.209295749664307,4539717.0,1458289,3.11304343652047,19636224,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_058_3core.json,
case_058,4,ok,94.05037021636963,4539717.0,1154519,3.9321284448328697,42622976,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_058_4core.json,
case_058,5,ok,5.602747440338135,4539717.0,994965,4.562690144879468,41955328,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_058_5core.json,
case_059,2,ok,0.7520856857299805,829473.0,369318,2.2459587672412393,360448,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_059_2core.json,
case_059,3,ok,1.420243263244629,829473.0,255392,3.2478425322641273,3649536,3,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_059_3core.json,
case_059,4,ok,0.6544320583343506,829473.0,185216,4.478408992743607,1081344,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_059_4core.json,
case_059,5,ok,1.1453981399536133,829473.0,150782,5.501140719714555,4325376,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_059_5core.json,
case_060,2,ok,2.449103355407715,888789.0,387568,2.293246604466829,7381636,2,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_060_2core.json,
case_060,3,ok,2.8578052520751953,888789.0,262240,3.389219798657718,7381636,3,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_060_3core.json,
case_060,4,ok,3.9653079509735107,888789.0,206693,4.300044026648218,7248772,4,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_060_4core.json,
case_060,5,ok,4.582666635513306,888789.0,171248,5.19006937307297,7207808,5,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_060_5core.json,
case_061,2,ok,0.3207516670227051,77191.0,38819,1.9884850202220563,34560,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_061_2core.json,
case_061,3,ok,0.31420350074768066,77191.0,28409,2.7171318948220633,43008,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_061_3core.json,
case_061,4,ok,0.4190685749053955,77191.0,23025,3.352486427795874,238340,4,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_061_4core.json,
case_061,5,ok,0.45029282569885254,77191.0,19964,3.8665097174914846,248836,5,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_061_5core.json,
case_062,2,ok,6.921479225158691,2854809.0,1444896,1.975788568865856,6700032,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_062_2core.json,
case_062,3,ok,15.694667100906372,2854809.0,965606,2.956494677953534,6700032,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_062_3core.json,
case_062,4,ok,6.869792222976685,2854809.0,729629,3.91268576221614,6700032,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_062_4core.json,
case_062,5,ok,6.5441670417785645,2854809.0,589567,4.842213013957701,6700032,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_062_5core.json,
case_063,2,ok,1.651643991470337,1070397.0,546562,1.9584182581299103,2509824,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_063_2core.json,
case_063,3,ok,2.532205581665039,1070397.0,366619,2.91964409918744,2509824,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_063_3core.json,
case_063,4,ok,1.6556975841522217,1070397.0,279285,3.8326333315430476,2509824,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_063_4core.json,
case_063,5,ok,1.6478345394134521,1070397.0,226593,4.723874965246058,2509824,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_063_5core.json,
case_064,2,ok,0.376392126083374,19116.0,14678,1.3023572693827496,110722,2,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_064_2core.json,
case_064,3,ok,0.36820363998413086,19116.0,12131,1.5757975434836369,110722,3,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_064_3core.json,
case_064,4,ok,0.5040655136108398,19116.0,10244,1.866067942210074,115086,4,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_064_4core.json,
case_064,5,ok,0.5070095062255859,19116.0,10267,1.8618876010519139,115086,5,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_064_5core.json,
case_065,2,ok,0.22601747512817383,53068.0,26928,1.970736779560309,13968,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_065_2core.json,
case_065,3,ok,0.19838166236877441,53068.0,18165,2.921442334159097,27792,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_065_3core.json,
case_065,4,ok,0.29393696784973145,53068.0,14339,3.7009554362228885,111600,4,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_065_4core.json,
case_065,5,ok,0.20878243446350098,53068.0,12156,4.365580783152352,55584,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_065_5core.json,
case_066,2,ok,3.6891160011291504,359070.0,200617,1.7898283794493985,2724996,2,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_066_2core.json,
case_066,3,ok,4.335400104522705,359070.0,141820,2.5318713862642785,2784052,3,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_066_3core.json,
case_066,4,ok,4.406241416931152,359070.0,106526,3.3707263954339783,2595968,4,3,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_066_4core.json,
case_066,5,ok,4.864424467086792,359070.0,94365,3.805118423144174,2784052,5,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_066_5core.json,
case_067,2,ok,2.278566837310791,63834834.0,31958112,1.9974532287764684,201373440,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_067_2core.json,
case_067,3,ok,2.5566320419311523,63834834.0,21800896,2.928083047595842,207985280,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_067_3core.json,
case_067,4,ok,2.933509349822998,63834834.0,16508498,3.8667863060588554,213434496,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_067_4core.json,
case_067,5,ok,2.870739221572876,63834834.0,13456435,4.743814687916971,210709888,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_067_5core.json,
case_068,2,ok,3.490206241607666,362095.0,207093,1.748465665184241,3114642,2,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_068_2core.json,
case_068,3,ok,2.612839460372925,362095.0,148169,2.4437972855320615,3108306,3,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_068_3core.json,
case_068,4,ok,3.9685451984405518,362095.0,126293,2.867102689776947,3121958,4,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_068_4core.json,
case_068,5,ok,2.9392898082733154,362095.0,117781,3.074307401023934,3121958,5,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_068_5core.json,
case_069,2,ok,0.3999600410461426,25144.0,17303,1.4531584118360978,258614,2,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_069_2core.json,
case_069,3,ok,0.4506676197052002,25144.0,12507,2.0103941792596145,314392,3,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_069_3core.json,
case_069,4,ok,0.67093825340271,25144.0,12167,2.0665735185337386,464224,4,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_069_4core.json,
case_069,5,ok,0.2633962631225586,25144.0,9788,2.5688598283612585,336608,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_069_5core.json,
case_070,2,ok,0.3151977062225342,117300.0,58525,2.0042716787697565,129536,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_070_2core.json,
case_070,3,ok,0.5834484100341797,117300.0,41358,2.836210648483969,933404,3,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_070_3core.json,
case_070,4,ok,0.4261777400970459,117300.0,32737,3.5831016892201486,1007132,4,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_070_4core.json,
case_070,5,ok,0.34258246421813965,117300.0,27664,4.240167727009832,462848,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_070_5core.json,
case_071,2,ok,0.40938282012939453,18919.0,12369,1.529549680653246,304428,2,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_071_2core.json,
case_071,3,ok,0.32801055908203125,18919.0,10215,1.8520802741067057,304428,3,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_071_3core.json,
case_071,4,ok,0.3306107521057129,18919.0,9293,2.0358334230065642,253502,4,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_071_4core.json,
case_071,5,ok,0.3482017517089844,18919.0,9705,1.94940752189593,309410,5,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_071_5core.json,
case_072,2,ok,20.12625765800476,23897828.0,11671302,2.0475717276444394,153623480,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_072_2core.json,
case_072,3,ok,22.371866703033447,23897828.0,7848392,3.044933025771394,149464592,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_072_3core.json,
case_072,4,ok,25.79977250099182,23897828.0,5888396,4.058461421412554,153623480,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_072_4core.json,
case_072,5,ok,29.589155197143555,23897828.0,4735152,5.046897755341328,153623480,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_072_5core.json,
case_073,2,ok,2.8791887760162354,10081626.0,5273105,1.9118955529996084,138870656,2,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_073_2core.json,
case_073,3,ok,4.008033275604248,10081626.0,3936946,2.560773249112383,103762048,3,3,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_073_3core.json,
case_073,4,ok,4.056088447570801,10081626.0,3251593,3.1005190378992697,103762048,4,3,v14_conservative_measured_reassign,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_073_4core.json,
case_073,5,ok,4.121908664703369,10081626.0,2961745,3.4039480103790165,103762048,5,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_073_5core.json,
case_074,2,ok,2.0389835834503174,1682239.0,809920,2.0770434116949823,11444236,2,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_074_2core.json,
case_074,3,ok,2.3941733837127686,1682239.0,544166,3.0914077689528563,11444236,3,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_074_3core.json,
case_074,4,ok,2.467942953109741,1682239.0,411112,4.091923855299773,11444236,4,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_074_4core.json,
case_074,5,ok,2.6658341884613037,1682239.0,334761,5.0251940936966975,13467660,5,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_074_5core.json,
case_075,2,ok,2.183462619781494,1441809.0,818827,1.7608224936402928,5282344,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_075_2core.json,
case_075,3,ok,2.2444796562194824,1441809.0,607595,2.372977065314889,5282344,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_075_3core.json,
case_075,4,ok,1.980238676071167,1441809.0,461419,3.1247282838374666,5252706,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_075_4core.json,
case_075,5,ok,2.13448429107666,1441809.0,364432,3.9563183255037977,5282344,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_075_5core.json,
case_076,2,ok,28.474018335342407,6185113.0,3038307,2.0357103479009857,61544448,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_076_2core.json,
case_076,3,ok,39.06828474998474,6185113.0,2027086,3.051233642775886,61544448,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_076_3core.json,
case_076,4,ok,34.336302280426025,6185113.0,1525277,4.055075242070784,63294480,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_076_4core.json,
case_076,5,ok,87.36725187301636,6185113.0,1236208,5.003294752986553,56089600,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_076_5core.json,
case_077,2,ok,2.8376059532165527,495320.0,250735,1.9754721119907472,57344,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_077_2core.json,
case_077,3,ok,3.00222110748291,495320.0,173162,2.8604428223282246,1858542,3,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_077_3core.json,
case_077,4,ok,3.285245895385742,495320.0,133324,3.7151600612042843,1979378,4,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_077_4core.json,
case_077,5,ok,2.2542779445648193,495320.0,109162,4.537476411205365,1858542,5,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_077_5core.json,
case_078,2,ok,0.39447712898254395,2296143.0,1080972,2.1241466013920807,15039360,2,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_078_2core.json,
case_078,3,ok,0.628035306930542,2296143.0,768412,2.9881665044273125,16157568,3,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_078_3core.json,
case_078,4,ok,0.3881566524505615,2296143.0,619540,3.706206217516222,15039360,4,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_078_4core.json,
case_078,5,ok,0.5900821685791016,2296143.0,535191,4.290324388863041,14779776,5,3,v14_communication,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_078_5core.json,
case_079,2,ok,8.245431423187256,31052251.0,14731022,2.1079495366988117,85020672,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_079_2core.json,
case_079,3,ok,7.929674863815308,31052251.0,9824418,3.1607216834625724,85020672,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_079_3core.json,
case_079,4,ok,12.880956411361694,31052251.0,7362600,4.217565941379404,55185408,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_079_4core.json,
case_079,5,ok,9.757118463516235,31052251.0,5908912,5.255155433013726,122007552,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_079_5core.json,
case_080,2,ok,0.3881866931915283,292138.0,145926,2.0019598974822856,2191360,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_080_2core.json,
case_080,3,ok,0.2815878391265869,292138.0,100325,2.9119162721156244,3047424,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_080_3core.json,
case_080,4,ok,0.27979612350463867,292138.0,100325,2.9119162721156244,3047424,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_080_4core.json,
case_080,5,ok,0.27916383743286133,292138.0,100325,2.9119162721156244,3047424,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_080_5core.json,
case_081,2,ok,1.537060022354126,151795.0,76860,1.9749544626593807,0,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_081_2core.json,
case_081,3,ok,1.0093588829040527,151795.0,51943,2.9223379473653814,0,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_081_3core.json,
case_081,4,ok,0.85317063331604,151795.0,39588,3.834369000707285,0,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_081_4core.json,
case_081,5,ok,0.7780330181121826,151795.0,30943,4.905632937982743,0,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_081_5core.json,
case_082,2,ok,2.272810697555542,721041.0,410425,1.7568154961320583,3509538,2,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_082_2core.json,
case_082,3,ok,3.3116302490234375,721041.0,290196,2.4846689823429684,3283734,3,3,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_082_3core.json,
case_082,4,ok,2.6725709438323975,721041.0,239569,3.009742495898885,3360370,4,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_082_4core.json,
case_082,5,ok,4.837833642959595,721041.0,221733,3.2518434333184505,4284856,5,3,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_082_5core.json,
case_083,2,ok,2.0890917778015137,1057993.0,465319,2.2736939604873214,3876544,2,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_083_2core.json,
case_083,3,ok,1.4099674224853516,1057993.0,328942,3.216351210851761,3641024,3,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_083_3core.json,
case_083,4,ok,2.327096462249756,1057993.0,281918,3.7528394781461274,7348896,4,3,v14_conservative_measured_reassign,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_083_4core.json,
case_083,5,ok,2.449861764907837,1057993.0,253624,4.171501908336751,7406240,5,3,v14_communication,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_083_5core.json,
case_084,2,ok,4.1696624755859375,2507412.0,1027610,2.4400424285477955,30190464,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_084_2core.json,
case_084,3,ok,4.455985069274902,2507412.0,789536,3.1758045231629715,30190464,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_084_3core.json,
case_084,4,ok,6.919442176818848,2507412.0,629028,3.986169137144928,0,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_084_4core.json,
case_084,5,ok,5.5498340129852295,2507412.0,503472,4.98024120507198,0,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_084_5core.json,
case_085,2,ok,12.799707651138306,3187899.0,1919341,1.6609341435419762,17998134,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_085_2core.json,
case_085,3,ok,14.905330896377563,3187899.0,1324620,2.4066517189835577,18237212,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_085_3core.json,
case_085,4,ok,17.415579557418823,3187899.0,1046072,3.0474948187122877,21513578,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_085_4core.json,
case_085,5,ok,15.434946298599243,3187899.0,862000,3.698258700696056,18237212,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_085_5core.json,
case_086,2,ok,4.156297922134399,118403.0,89363,1.3249667088168482,2776392,2,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_086_2core.json,
case_086,3,ok,4.360092401504517,118403.0,71334,1.659839627667031,2776392,3,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_086_3core.json,
case_086,4,ok,4.777187347412109,118403.0,66466,1.7814070351758795,2809166,4,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_086_4core.json,
case_086,5,ok,4.873697519302368,118403.0,65839,1.7983717857197101,2758474,5,3,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_086_5core.json,
